Level,Expression,Value,Location,Refresh
 1,[142],0.787545919,0x20011708,Off
 1,[143],0.784092963,0x2001170C,Off
 1,[144],0.784990072,0x20011710,Off
 1,[145],0.784951925,0x20011714,Off
 1,[146],0.785055935,0x20011718,Off
 1,[147],0.784265101,0x2001171C,Off
 1,[148],0.788654804,0x20011720,Off
 1,[149],0.782040894,0x20011724,Off
 1,[150],0.78187561,0x20011728,Off
 1,[151],0.788703024,0x2001172C,Off
 1,[152],0.784219444,0x20011730,Off
 1,[153],0.788954437,0x20011734,Off
 1,[154],0.786721587,0x20011738,Off
 1,[155],0.785821676,0x2001173C,Off
 1,[156],0.789350927,0x20011740,Off
 1,[157],0.787481427,0x20011744,Off
 1,[158],0.788718939,0x20011748,Off
 1,[159],0.788202167,0x2001174C,Off
 1,[160],0.784936786,0x20011750,Off
 1,[161],0.788494349,0x20011754,Off
 1,[162],0.788042188,0x20011758,Off
 1,[163],0.784545362,0x2001175C,Off
 1,[164],0.789921641,0x20011760,Off
 1,[165],0.786354482,0x20011764,Off
 1,[166],0.789387167,0x20011768,Off
 1,[167],0.786590993,0x2001176C,Off
 1,[168],0.791115999,0x20011770,Off
 1,[169],0.787787914,0x20011774,Off
 1,[170],0.784665585,0x20011778,Off
 1,[171],0.789022267,0x2001177C,Off
 1,[172],0.781328499,0x20011780,Off
 1,[173],0.78200531,0x20011784,Off
 1,[174],0.78681767,0x20011788,Off
 1,[175],0.784177721,0x2001178C,Off
 1,[176],0.786217988,0x20011790,Off
 1,[177],0.787242115,0x20011794,Off
 1,[178],0.785640359,0x20011798,Off
 1,[179],0.788720131,0x2001179C,Off
 1,[180],0.785689771,0x200117A0,Off
 1,[181],0.785786033,0x200117A4,Off
 1,[182],0.784866333,0x200117A8,Off
 1,[183],0.788024902,0x200117AC,Off
 1,[184],0.787489355,0x200117B0,Off
 1,[185],0.790585279,0x200117B4,Off
 1,[186],0.788938046,0x200117B8,Off
 1,[187],0.788204968,0x200117BC,Off
 1,[188],0.790538192,0x200117C0,Off
 1,[189],0.787351549,0x200117C4,Off
 1,[190],0.788292229,0x200117C8,Off
 1,[191],0.792737663,0x200117CC,Off
 1,[192],0.784742475,0x200117D0,Off
 1,[193],0.780002117,0x200117D4,Off
 1,[194],0.790869594,0x200117D8,Off
 1,[195],0.790851533,0x200117DC,Off
 1,[196],0.788708806,0x200117E0,Off
 1,[197],0.781735361,0x200117E4,Off
 1,[198],0.783723414,0x200117E8,Off
 1,[199],0.791958034,0x200117EC,Off
 1,[200],0.788459241,0x200117F0,Off
 1,[201],0.788511753,0x200117F4,Off
 1,[202],0.788866341,0x200117F8,Off
 1,[203],0.787912071,0x200117FC,Off
 1,[204],0.787480414,0x20011800,Off
 1,[205],0.78623724,0x20011804,Off
 1,[206],0.790368497,0x20011808,Off
 1,[207],0.791954279,0x2001180C,Off
 1,[208],0.788109303,0x20011810,Off
 1,[209],0.7875458,0x20011814,Off
 1,[210],0.788623214,0x20011818,Off
 1,[211],0.78793335,0x2001181C,Off
 1,[212],0.781158388,0x20011820,Off
 1,[213],0.787890077,0x20011824,Off
 1,[214],0.792076349,0x20011828,Off
 1,[215],0.790628731,0x2001182C,Off
 1,[216],0.787638783,0x20011830,Off
 1,[217],0.790684462,0x20011834,Off
 1,[218],0.787560821,0x20011838,Off
 1,[219],0.783753216,0x2001183C,Off
