Level,Expression,Value,Location,Refresh
 1,[11][6],0.7551018,0x2000567C,Off
 1,[11][7],0.755084813,0x20005680,Off
 1,[11][8],0.755102038,0x20005684,Off
 1,[11][9],0.755186915,0x20005688,Off
 1,[11][10],0.755138695,0x2000568C,Off
 1,[12][0],0.755828857,0x20005690,Off
 1,[12][1],0.755768538,0x20005694,Off
 1,[12][2],0.755732656,0x20005698,Off
 1,[12][3],0.755689561,0x2000569C,Off
 1,[12][4],0.755638063,0x200056A0,Off
 1,[12][5],0.755675852,0x200056A4,Off
 1,[12][6],0.755683482,0x200056A8,Off
 1,[12][7],0.755583823,0x200056AC,Off
 1,[12][8],0.75568217,0x200056B0,Off
 1,[12][9],0.755743742,0x200056B4,Off
 1,[12][10],0.755631626,0x200056B8,Off
 1,[13][0],0.756142795,0x200056BC,Off
 1,[13][1],0.756166935,0x200056C0,Off
 1,[13][2],0.756034255,0x200056C4,Off
 1,[13][3],0.756078362,0x200056C8,Off
 1,[13][4],0.756006598,0x200056CC,Off
 1,[13][5],0.756116807,0x200056D0,Off
 1,[13][6],0.756111264,0x200056D4,Off
 1,[13][7],0.756019771,0x200056D8,Off
 1,[13][8],0.756088793,0x200056DC,Off
 1,[13][9],0.756060541,0x200056E0,Off
 1,[13][10],0.756077886,0x200056E4,Off
 1,[14][0],0.756599545,0x200056E8,Off
 1,[14][1],0.756472111,0x200056EC,Off
 1,[14][2],0.756382108,0x200056F0,Off
 1,[14][3],0.756436288,0x200056F4,Off
 1,[14][4],0.756411254,0x200056F8,Off
 1,[14][5],0.756448567,0x200056FC,Off
 1,[14][6],0.756454706,0x20005700,Off
 1,[14][7],0.756415606,0x20005704,Off
 1,[14][8],0.756543696,0x20005708,Off
 1,[14][9],0.756465077,0x2000570C,Off
 1,[14][10],0.756444812,0x20005710,Off
 1,[15][0],0.756783187,0x20005714,Off
 1,[15][1],0.756747067,0x20005718,Off
 1,[15][2],0.756659448,0x2000571C,Off
 1,[15][3],0.756805897,0x20005720,Off
 1,[15][4],0.756707609,0x20005724,Off
 1,[15][5],0.756838322,0x20005728,Off
 1,[15][6],0.75682056,0x2000572C,Off
 1,[15][7],0.756685615,0x20005730,Off
 1,[15][8],0.756739855,0x20005734,Off
 1,[15][9],0.756781042,0x20005738,Off
 1,[15][10],0.756710649,0x2000573C,Off
 1,[16][0],0.757082283,0x20005740,Off
 1,[16][1],0.756932855,0x20005744,Off
 1,[16][2],0.756862521,0x20005748,Off
 1,[16][3],0.756983995,0x2000574C,Off
 1,[16][4],0.756818414,0x20005750,Off
 1,[16][5],0.756885767,0x20005754,Off
 1,[16][6],0.756795943,0x20005758,Off
 1,[16][7],0.756880641,0x2000575C,Off
 1,[16][8],0.756983042,0x20005760,Off
 1,[16][9],0.756930888,0x20005764,Off
 1,[16][10],0.756954312,0x20005768,Off
 1,[17][0],0.757259905,0x2000576C,Off
 1,[17][1],0.757076502,0x20005770,Off
 1,[17][2],0.756879389,0x20005774,Off
 1,[17][3],0.757049322,0x20005778,Off
 1,[17][4],0.75698632,0x2000577C,Off
 1,[17][5],0.756996334,0x20005780,Off
 1,[17][6],0.757042408,0x20005784,Off
 1,[17][7],0.757073998,0x20005788,Off
 1,[17][8],0.757012963,0x2000578C,Off
 1,[17][9],0.757054865,0x20005790,Off
 1,[17][10],0.756955385,0x20005794,Off
 1,[18][0],0.757002056,0x20005798,Off
 1,[18][1],0.757036328,0x2000579C,Off
 1,[18][2],0.756991029,0x200057A0,Off
 1,[18][3],0.756954432,0x200057A4,Off
 1,[18][4],0.75691098,0x200057A8,Off
 1,[18][5],0.75704366,0x200057AC,Off
 1,[18][6],0.756964087,0x200057B0,Off
 1,[18][7],0.756985009,0x200057B4,Off
 1,[18][8],0.757001877,0x200057B8,Off
 1,[18][9],0.75699538,0x200057BC,Off
 1,[18][10],0.756971538,0x200057C0,Off
 1,[19][0],0.757486701,0x200057C4,Off
 1,[19][1],0.757618785,0x200057C8,Off
 1,[19][2],0.757145464,0x200057CC,Off
 1,[19][3],0.757220268,0x200057D0,Off
 1,[19][4],0.757416189,0x200057D4,Off
 1,[19][5],0.757513344,0x200057D8,Off
 1,[19][6],0.757436514,0x200057DC,Off
 1,[19][7],0.757387221,0x200057E0,Off
 1,[19][8],0.757371485,0x200057E4,Off
 1,[19][9],0.757413566,0x200057E8,Off
 1,[19][10],0.757277608,0x200057EC,Off
 1,[20][0],0.757655919,0x200057F0,Off
 1,[20][1],0.757497966,0x200057F4,Off
 1,[20][2],0.757381618,0x200057F8,Off
 1,[20][3],0.757468343,0x200057FC,Off
 1,[20][4],0.757436574,0x20005800,Off
 1,[20][5],0.757532537,0x20005804,Off
 1,[20][6],0.757455945,0x20005808,Off
 1,[20][7],0.757338643,0x2000580C,Off
 1,[20][8],0.757526398,0x20005810,Off
 1,[20][9],0.75749898,0x20005814,Off
 1,[20][10],0.757526994,0x20005818,Off
 1,[21][0],0.757623315,0x2000581C,Off
 1,[21][1],0.757634103,0x20005820,Off
 1,[21][2],0.757303774,0x20005824,Off
 1,[21][3],0.757369161,0x20005828,Off
 1,[21][4],0.757400155,0x2000582C,Off
 1,[21][5],0.757549047,0x20005830,Off
 1,[21][6],0.757579625,0x20005834,Off
 1,[21][7],0.757398963,0x20005838,Off
 1,[21][8],0.757521868,0x2000583C,Off
 1,[21][9],0.757496297,0x20005840,Off
 1,[21][10],0.757484317,0x20005844,Off
 1,[22][0],0.757729888,0x20005848,Off
 1,[22][1],0.75775069,0x2000584C,Off
 1,[22][2],0.757543743,0x20005850,Off
 1,[22][3],0.757580817,0x20005854,Off
 1,[22][4],0.757490098,0x20005858,Off
 1,[22][5],0.757615387,0x2000585C,Off
 1,[22][6],0.757606387,0x20005860,Off
 1,[22][7],0.757591605,0x20005864,Off
 1,[22][8],0.757678032,0x20005868,Off
 1,[22][9],0.757651806,0x2000586C,Off
 1,[22][10],0.757681966,0x20005870,Off
 1,[23][0],0.75771451,0x20005874,Off
 1,[23][1],0.757637441,0x20005878,Off
 1,[23][2],0.757572114,0x2000587C,Off
 1,[23][3],0.757597923,0x20005880,Off
 1,[23][4],0.757486641,0x20005884,Off
 1,[23][5],0.757710695,0x20005888,Off
 1,[23][6],0.757661462,0x2000588C,Off
 1,[23][7],0.757559776,0x20005890,Off
 1,[23][8],0.757567883,0x20005894,Off
 1,[23][9],0.757649899,0x20005898,Off
 1,[23][10],0.757562935,0x2000589C,Off
 1,[24][0],0.758026838,0x200058A0,Off
 1,[24][1],0.757744372,0x200058A4,Off
 1,[24][2],0.757755578,0x200058A8,Off
 1,[24][3],0.757669806,0x200058AC,Off
 1,[24][4],0.757633746,0x200058B0,Off
 1,[24][5],0.757890165,0x200058B4,Off
 1,[24][6],0.75781858,0x200058B8,Off
 1,[24][7],0.757703245,0x200058BC,Off
 1,[24][8],0.757856131,0x200058C0,Off
 1,[24][9],0.757772803,0x200058C4,Off
 1,[24][10],0.757742167,0x200058C8,Off
 1,[25][0],0.75822103,0x200058CC,Off
 1,[25][1],0.758128881,0x200058D0,Off
 1,[25][2],0.758004427,0x200058D4,Off
 1,[25][3],0.758102953,0x200058D8,Off
 1,[25][4],0.757939637,0x200058DC,Off
 1,[25][5],0.75806874,0x200058E0,Off
 1,[25][6],0.758153617,0x200058E4,Off
 1,[25][7],0.757979572,0x200058E8,Off
 1,[25][8],0.758175433,0x200058EC,Off
 1,[25][9],0.758178115,0x200058F0,Off
 1,[25][10],0.758125901,0x200058F4,Off
 1,[26][0],0.758457303,0x200058F8,Off
 1,[26][1],0.75853163,0x200058FC,Off
 1,[26][2],0.758289576,0x20005900,Off
 1,[26][3],0.758444011,0x20005904,Off
 1,[26][4],0.758288443,0x20005908,Off
 1,[26][5],0.758403003,0x2000590C,Off
 1,[26][6],0.758422971,0x20005910,Off
 1,[26][7],0.758297682,0x20005914,Off
 1,[26][8],0.758521438,0x20005918,Off
 1,[26][9],0.758398533,0x2000591C,Off
 1,[26][10],0.758354247,0x20005920,Off
 1,[27][0],0.758712411,0x20005924,Off
 1,[27][1],0.758693337,0x20005928,Off
 1,[27][2],0.758508563,0x2000592C,Off
 1,[27][3],0.758511603,0x20005930,Off
 1,[27][4],0.758462906,0x20005934,Off
 1,[27][5],0.758594036,0x20005938,Off
 1,[27][6],0.758486032,0x2000593C,Off
 1,[27][7],0.75851053,0x20005940,Off
 1,[27][8],0.758592844,0x20005944,Off
 1,[27][9],0.758602858,0x20005948,Off
 1,[27][10],0.75842464,0x2000594C,Off
 1,[28][0],0.758764863,0x20005950,Off
 1,[28][1],0.758836448,0x20005954,Off
 1,[28][2],0.758607328,0x20005958,Off
 1,[28][3],0.758662105,0x2000595C,Off
 1,[28][4],0.758526087,0x20005960,Off
 1,[28][5],0.758883059,0x20005964,Off
 1,[28][6],0.758737862,0x20005968,Off
 1,[28][7],0.758728802,0x2000596C,Off
 1,[28][8],0.7586658,0x20005970,Off
 1,[28][9],0.758676112,0x20005974,Off
 1,[28][10],0.758720875,0x20005978,Off
 1,[29][0],0.758847773,0x2000597C,Off
 1,[29][1],0.758827925,0x20005980,Off
 1,[29][2],0.758753419,0x20005984,Off
 1,[29][3],0.758864105,0x20005988,Off
 1,[29][4],0.758711874,0x2000598C,Off
 1,[29][5],0.758967936,0x20005990,Off
 1,[29][6],0.758764863,0x20005994,Off
 1,[29][7],0.758905232,0x20005998,Off
 1,[29][8],0.758880854,0x2000599C,Off
 1,[29][9],0.758989334,0x200059A0,Off
 1,[29][10],0.758816898,0x200059A4,Off
0,VoutSampleBoard,,0x200059A8,Off
