Level,Expression,Value,Location,Refresh
 1,[129],-0.220070243,0x2000B9E4,Off
 1,[130],-0.210399985,0x2000B9E8,Off
 1,[131],-0.207982302,0x2000B9EC,Off
 1,[132],-0.204759002,0x2000B9F0,Off
 1,[133],-0.195894361,0x2000B9F4,Off
 1,[134],-0.191059351,0x2000B9F8,Off
 1,[135],-0.190253496,0x2000B9FC,Off
 1,[136],-0.176553845,0x2000BA00,Off
 1,[137],-0.173330307,0x2000BA04,Off
 1,[138],-0.170107007,0x2000BA08,Off
 1,[139],-0.170912743,0x2000BA0C,Off
 1,[140],-0.157213092,0x2000BA10,Off
 1,[141],-0.153183818,0x2000BA14,Off
 1,[142],-0.145931125,0x2000BA18,Off
 1,[143],-0.145931125,0x2000BA1C,Off
 1,[144],-0.133037329,0x2000BA20,Off
 1,[145],-0.127396226,0x2000BA24,Off
 1,[146],-0.129007936,0x2000BA28,Off
 1,[147],-0.118531823,0x2000BA2C,Off
 1,[148],-0.107249737,0x2000BA30,Off
 1,[149],-0.108055711,0x2000BA34,Off
 1,[150],-0.101608753,0x2000BA38,Off
 1,[151],-0.0895209312,0x2000BA3C,Off
 1,[152],-0.085491538,0x2000BA40,Off
 1,[153],-0.0838798285,0x2000BA44,Off
 1,[154],-0.0790445805,0x2000BA48,Off
 1,[155],-0.0653450489,0x2000BA4C,Off
 1,[156],-0.0629273653,0x2000BA50,Off
 1,[157],-0.0621215105,0x2000BA54,Off
 1,[158],-0.0580922365,0x2000BA58,Off
 1,[159],-0.0387516022,0x2000BA5C,Off
 1,[160],-0.0387516022,0x2000BA60,Off
 1,[161],-0.0387516022,0x2000BA64,Off
 1,[162],-0.0363340378,0x2000BA68,Off
 1,[163],-0.0177992582,0x2000BA6C,Off
 1,[164],-0.0145757198,0x2000BA70,Off
 1,[165],-0.0129641294,0x2000BA74,Off
 1,[166],-0.0113523006,0x2000BA78,Off
 1,[167],0.0079883337,0x2000BA7C,Off
 1,[168],0.0096000433,0x2000BA80,Off
 1,[169],0.0079883337,0x2000BA84,Off
 1,[170],0.0128234625,0x2000BA88,Off
 1,[171],0.032164216,0x2000BA8C,Off
 1,[172],0.031358242,0x2000BA90,Off
 1,[173],0.0337759256,0x2000BA94,Off
 1,[174],0.0369993448,0x2000BA98,Off
 1,[175],0.0539224148,0x2000BA9C,Off
 1,[176],0.05311656,0x2000BAA0,Off
 1,[177],0.0579516888,0x2000BAA4,Off
 1,[178],0.0587575436,0x2000BAA8,Off
 1,[179],0.0797098875,0x2000BAAC,Off
 1,[180],0.0813215971,0x2000BAB0,Off
 1,[181],0.0813215971,0x2000BAB4,Off
 1,[182],0.0797098875,0x2000BAB8,Off
