Level,Expression,Value,Location,Refresh
 1,[122],0.74682349,0x200056E0,5 Hz
 1,[123],0.747371674,0x200056E4,5 Hz
 1,[124],0.748105705,0x200056E8,5 Hz
 1,[125],0.746561348,0x200056EC,5 Hz
 1,[126],0.747281075,0x200056F0,5 Hz
 1,[127],0.746672213,0x200056F4,5 Hz
 1,[128],0.746438742,0x200056F8,5 Hz
 1,[129],0.74603337,0x200056FC,5 Hz
 1,[130],0.747330368,0x20005700,5 Hz
 1,[131],0.747374058,0x20005704,5 Hz
 1,[132],0.74637109,0x20005708,5 Hz
 1,[133],0.747760355,0x2000570C,5 Hz
 1,[134],0.746337593,0x20005710,5 Hz
 1,[135],0.746927202,0x20005714,5 Hz
 1,[136],0.746015847,0x20005718,5 Hz
 1,[137],0.749305725,0x2000571C,5 Hz
 1,[138],0.747023106,0x20005720,5 Hz
 1,[139],0.746879995,0x20005724,5 Hz
 1,[140],0.746147096,0x20005728,5 Hz
 1,[141],0.74838233,0x2000572C,5 Hz
 1,[142],0.749483764,0x20005730,5 Hz
 1,[143],0.749451399,0x20005734,5 Hz
 1,[144],0.748701096,0x20005738,5 Hz
 1,[145],0.747077763,0x2000573C,5 Hz
 1,[146],0.74739331,0x20005740,5 Hz
 1,[147],0.747752666,0x20005744,5 Hz
 1,[148],0.748394072,0x20005748,5 Hz
 1,[149],0.749841988,0x2000574C,5 Hz
 1,[150],0.747721612,0x20005750,5 Hz
 1,[151],0.748013437,0x20005754,5 Hz
 1,[152],0.747497737,0x20005758,5 Hz
 1,[153],0.74842006,0x2000575C,5 Hz
 1,[154],0.74764967,0x20005760,5 Hz
 1,[155],0.746930122,0x20005764,5 Hz
 1,[156],0.746305883,0x20005768,5 Hz
 1,[157],0.746026337,0x2000576C,5 Hz
 1,[158],0.749538362,0x20005770,5 Hz
 1,[159],0.747163057,0x20005774,5 Hz
 1,[160],0.74823302,0x20005778,5 Hz
 1,[161],0.74906522,0x2000577C,5 Hz
 1,[162],0.749467075,0x20005780,5 Hz
 1,[163],0.750079215,0x20005784,5 Hz
 1,[164],0.750021458,0x20005788,5 Hz
 1,[165],0.746820927,0x2000578C,5 Hz
 1,[166],0.747574329,0x20005790,5 Hz
 1,[167],0.748585701,0x20005794,5 Hz
 1,[168],0.748393595,0x20005798,5 Hz
 1,[169],0.746889293,0x2000579C,5 Hz
 1,[170],0.748826444,0x200057A0,5 Hz
 1,[171],0.746876001,0x200057A4,5 Hz
 1,[172],0.74701643,0x200057A8,5 Hz
 1,[173],0.747437656,0x200057AC,5 Hz
 1,[174],0.747575283,0x200057B0,5 Hz
 1,[175],0.747189283,0x200057B4,5 Hz
 1,[176],0.748316288,0x200057B8,5 Hz
 1,[177],0.747512043,0x200057BC,5 Hz
 1,[178],0.749105692,0x200057C0,5 Hz
 1,[179],0.748502493,0x200057C4,5 Hz
 1,[180],0.747198403,0x200057C8,5 Hz
 1,[181],0.746777475,0x200057CC,5 Hz
 1,[182],0.747518003,0x200057D0,5 Hz
 1,[183],0.748018503,0x200057D4,5 Hz
 1,[184],0.746275187,0x200057D8,5 Hz
 1,[185],0.746366203,0x200057DC,5 Hz
 1,[186],0.746551514,0x200057E0,5 Hz
 1,[187],0.747505605,0x200057E4,5 Hz
 1,[188],0.748183072,0x200057E8,5 Hz
 1,[189],0.746705234,0x200057EC,5 Hz
 1,[190],0.74563241,0x200057F0,5 Hz
