Level,Expression,Value,Location,Refresh
 1,[172],814,0x2000273C,Off
 1,[173],799,0x2000273E,Off
 1,[174],782,0x20002740,Off
 1,[175],781,0x20002742,Off
 1,[176],788,0x20002744,Off
 1,[177],797,0x20002746,Off
 1,[178],800,0x20002748,Off
 1,[179],816,0x2000274A,Off
 1,[180],834,0x2000274C,Off
 1,[181],859,0x2000274E,Off
 1,[182],883,0x20002750,Off
 1,[183],918,0x20002752,Off
 1,[184],936,0x20002754,Off
 1,[185],984,0x20002756,Off
 1,[186],1018,0x20002758,Off
 1,[187],1060,0x2000275A,Off
 1,[188],1101,0x2000275C,Off
 1,[189],1142,0x2000275E,Off
 1,[190],1176,0x20002760,Off
 1,[191],1218,0x20002762,Off
 1,[192],1258,0x20002764,Off
 1,[193],1287,0x20002766,Off
 1,[194],1324,0x20002768,Off
 1,[195],1357,0x2000276A,Off
 1,[196],1384,0x2000276C,Off
 1,[197],1413,0x2000276E,Off
 1,[198],1433,0x20002770,Off
 1,[199],1448,0x20002772,Off
 1,[200],1463,0x20002774,Off
 1,[201],1466,0x20002776,Off
 1,[202],1472,0x20002778,Off
 1,[203],1470,0x2000277A,Off
 1,[204],1462,0x2000277C,Off
 1,[205],1454,0x2000277E,Off
 1,[206],1434,0x20002780,Off
 1,[207],1416,0x20002782,Off
 1,[208],1392,0x20002784,Off
 1,[209],1363,0x20002786,Off
 1,[210],1334,0x20002788,Off
 1,[211],1296,0x2000278A,Off
 1,[212],1266,0x2000278C,Off
 1,[213],1230,0x2000278E,Off
 1,[214],1190,0x20002790,Off
 1,[215],1143,0x20002792,Off
 1,[216],1109,0x20002794,Off
 1,[217],1068,0x20002796,Off
 1,[218],1025,0x20002798,Off
 1,[219],992,0x2000279A,Off
 1,[220],952,0x2000279C,Off
 1,[221],928,0x2000279E,Off
 1,[222],890,0x200027A0,Off
 1,[223],859,0x200027A2,Off
 1,[224],832,0x200027A4,Off
 1,[225],820,0x200027A6,Off
 1,[226],805,0x200027A8,Off
 1,[227],792,0x200027AA,Off
 1,[228],789,0x200027AC,Off
 1,[229],781,0x200027AE,Off
 1,[230],789,0x200027B0,Off
 1,[231],800,0x200027B2,Off
 1,[232],805,0x200027B4,Off
 1,[233],825,0x200027B6,Off
 1,[234],844,0x200027B8,Off
 1,[235],864,0x200027BA,Off
 1,[236],896,0x200027BC,Off
 1,[237],925,0x200027BE,Off
 1,[238],964,0x200027C0,Off
 1,[239],1001,0x200027C2,Off
 1,[240],1033,0x200027C4,Off
 1,[241],1070,0x200027C6,Off
 1,[242],1112,0x200027C8,Off
 1,[243],1155,0x200027CA,Off
 1,[244],1194,0x200027CC,Off
 1,[245],1231,0x200027CE,Off
 1,[246],1268,0x200027D0,Off
 1,[247],1306,0x200027D2,Off
 1,[248],1341,0x200027D4,Off
 1,[249],1367,0x200027D6,Off
 1,[250],1396,0x200027D8,Off
 1,[251],1422,0x200027DA,Off
 1,[252],1439,0x200027DC,Off
 1,[253],1451,0x200027DE,Off
 1,[254],1460,0x200027E0,Off
 1,[255],1469,0x200027E2,Off
 1,[256],1470,0x200027E4,Off
 1,[257],1467,0x200027E6,Off
 1,[258],1456,0x200027E8,Off
 1,[259],1441,0x200027EA,Off
 1,[260],1427,0x200027EC,Off
 1,[261],1402,0x200027EE,Off
 1,[262],1380,0x200027F0,Off
 1,[263],1353,0x200027F2,Off
 1,[264],1318,0x200027F4,Off
 1,[265],1279,0x200027F6,Off
 1,[266],1252,0x200027F8,Off
 1,[267],1211,0x200027FA,Off
 1,[268],1168,0x200027FC,Off
 1,[269],1135,0x200027FE,Off
 1,[270],1090,0x20002800,Off
 1,[271],1047,0x20002802,Off
 1,[272],1014,0x20002804,Off
 1,[273],974,0x20002806,Off
 1,[274],940,0x20002808,Off
 1,[275],906,0x2000280A,Off
 1,[276],878,0x2000280C,Off
 1,[277],848,0x2000280E,Off
 1,[278],829,0x20002810,Off
 1,[279],811,0x20002812,Off
 1,[280],798,0x20002814,Off
 1,[281],790,0x20002816,Off
 1,[282],788,0x20002818,Off
 1,[283],784,0x2000281A,Off
 1,[284],789,0x2000281C,Off
 1,[285],798,0x2000281E,Off
 1,[286],809,0x20002820,Off
 1,[287],828,0x20002822,Off
 1,[288],854,0x20002824,Off
 1,[289],872,0x20002826,Off
 1,[290],902,0x20002828,Off
 1,[291],940,0x2000282A,Off
 1,[292],976,0x2000282C,Off
 1,[293],1028,0x2000282E,Off
 1,[294],1052,0x20002830,Off
 1,[295],1092,0x20002832,Off
 1,[296],1133,0x20002834,Off
 1,[297],1172,0x20002836,Off
 1,[298],1213,0x20002838,Off
 1,[299],1249,0x2000283A,Off
 1,[300],1288,0x2000283C,Off
 1,[301],1321,0x2000283E,Off
 1,[302],1353,0x20002840,Off
 1,[303],1380,0x20002842,Off
 1,[304],1405,0x20002844,Off
 1,[305],1426,0x20002846,Off
 1,[306],1444,0x20002848,Off
 1,[307],1460,0x2000284A,Off
 1,[308],1468,0x2000284C,Off
 1,[309],1466,0x2000284E,Off
 1,[310],1471,0x20002850,Off
 1,[311],1470,0x20002852,Off
 1,[312],1454,0x20002854,Off
 1,[313],1437,0x20002856,Off
 1,[314],1422,0x20002858,Off
 1,[315],1398,0x2000285A,Off
 1,[316],1371,0x2000285C,Off
 1,[317],1339,0x2000285E,Off
 1,[318],1307,0x20002860,Off
 1,[319],1269,0x20002862,Off
 1,[320],1233,0x20002864,Off
 1,[321],1198,0x20002866,Off
 1,[322],1164,0x20002868,Off
 1,[323],1116,0x2000286A,Off
 1,[324],1076,0x2000286C,Off
 1,[325],1036,0x2000286E,Off
 1,[326],998,0x20002870,Off
 1,[327],958,0x20002872,Off
 1,[328],927,0x20002874,Off
 1,[329],898,0x20002876,Off
 1,[330],869,0x20002878,Off
 1,[331],847,0x2000287A,Off
 1,[332],825,0x2000287C,Off
 1,[333],811,0x2000287E,Off
 1,[334],794,0x20002880,Off
 1,[335],793,0x20002882,Off
 1,[336],782,0x20002884,Off
 1,[337],788,0x20002886,Off
 1,[338],796,0x20002888,Off
 1,[339],807,0x2000288A,Off
 1,[340],815,0x2000288C,Off
 1,[341],843,0x2000288E,Off
 1,[342],869,0x20002890,Off
 1,[343],897,0x20002892,Off
 1,[344],923,0x20002894,Off
 1,[345],954,0x20002896,Off
 1,[346],990,0x20002898,Off
 1,[347],1028,0x2000289A,Off
 1,[348],1069,0x2000289C,Off
 1,[349],1100,0x2000289E,Off
 1,[350],1150,0x200028A0,Off
 1,[351],1187,0x200028A2,Off
 1,[352],1222,0x200028A4,Off
 1,[353],1266,0x200028A6,Off
 1,[354],1299,0x200028A8,Off
 1,[355],1328,0x200028AA,Off
 1,[356],1372,0x200028AC,Off
 1,[357],1392,0x200028AE,Off
 1,[358],1412,0x200028B0,Off
 1,[359],1435,0x200028B2,Off
 1,[360],1447,0x200028B4,Off
 1,[361],1462,0x200028B6,Off
 1,[362],1470,0x200028B8,Off
 1,[363],1470,0x200028BA,Off
 1,[364],1467,0x200028BC,Off
 1,[365],1459,0x200028BE,Off
 1,[366],1447,0x200028C0,Off
 1,[367],1426,0x200028C2,Off
 1,[368],1412,0x200028C4,Off
 1,[369],1387,0x200028C6,Off
 1,[370],1359,0x200028C8,Off
 1,[371],1326,0x200028CA,Off
 1,[372],1287,0x200028CC,Off
 1,[373],1255,0x200028CE,Off
 1,[374],1214,0x200028D0,Off
 1,[375],1180,0x200028D2,Off
 1,[376],1141,0x200028D4,Off
 1,[377],1099,0x200028D6,Off
 1,[378],1061,0x200028D8,Off
 1,[379],1017,0x200028DA,Off
 1,[380],980,0x200028DC,Off
 1,[381],942,0x200028DE,Off
 1,[382],916,0x200028E0,Off
 1,[383],887,0x200028E2,Off
 1,[384],862,0x200028E4,Off
 1,[385],835,0x200028E6,Off
 1,[386],816,0x200028E8,Off
 1,[387],800,0x200028EA,Off
 1,[388],790,0x200028EC,Off
 1,[389],795,0x200028EE,Off
 1,[390],785,0x200028F0,Off
 1,[391],790,0x200028F2,Off
 1,[392],802,0x200028F4,Off
 1,[393],811,0x200028F6,Off
 1,[394],829,0x200028F8,Off
 1,[395],846,0x200028FA,Off
 1,[396],876,0x200028FC,Off
 1,[397],906,0x200028FE,Off
 1,[398],936,0x20002900,Off
 1,[399],966,0x20002902,Off
 1,[400],1005,0x20002904,Off
 1,[401],1040,0x20002906,Off
 1,[402],1084,0x20002908,Off
 1,[403],1119,0x2000290A,Off
 1,[404],1169,0x2000290C,Off
 1,[405],1202,0x2000290E,Off
 1,[406],1242,0x20002910,Off
 1,[407],1282,0x20002912,Off
 1,[408],1314,0x20002914,Off
 1,[409],1343,0x20002916,Off
 1,[410],1376,0x20002918,Off
 1,[411],1401,0x2000291A,Off
 1,[412],1426,0x2000291C,Off
 1,[413],1442,0x2000291E,Off
 1,[414],1453,0x20002920,Off
 1,[415],1461,0x20002922,Off
 1,[416],1471,0x20002924,Off
 1,[417],1478,0x20002926,Off
 1,[418],1463,0x20002928,Off
 1,[419],1455,0x2000292A,Off
 1,[420],1439,0x2000292C,Off
 1,[421],1412,0x2000292E,Off
 1,[422],1398,0x20002930,Off
 1,[423],1376,0x20002932,Off
 1,[424],1345,0x20002934,Off
 1,[425],1313,0x20002936,Off
 1,[426],1280,0x20002938,Off
 1,[427],1244,0x2000293A,Off
 1,[428],1202,0x2000293C,Off
 1,[429],1161,0x2000293E,Off
 1,[430],1124,0x20002940,Off
 1,[431],1085,0x20002942,Off
 1,[432],1045,0x20002944,Off
 1,[433],1007,0x20002946,Off
 1,[434],971,0x20002948,Off
 1,[435],938,0x2000294A,Off
 1,[436],899,0x2000294C,Off
 1,[437],873,0x2000294E,Off
 1,[438],858,0x20002950,Off
 1,[439],826,0x20002952,Off
 1,[440],811,0x20002954,Off
 1,[441],798,0x20002956,Off
 1,[442],800,0x20002958,Off
 1,[443],782,0x2000295A,Off
 1,[444],787,0x2000295C,Off
 1,[445],787,0x2000295E,Off
 1,[446],804,0x20002960,Off
 1,[447],816,0x20002962,Off
 1,[448],827,0x20002964,Off
 1,[449],858,0x20002966,Off
 1,[450],882,0x20002968,Off
 1,[451],912,0x2000296A,Off
 1,[452],948,0x2000296C,Off
 1,[453],984,0x2000296E,Off
 1,[454],1021,0x20002970,Off
 1,[455],1058,0x20002972,Off
 1,[456],1097,0x20002974,Off
 1,[457],1137,0x20002976,Off
 1,[458],1177,0x20002978,Off
 1,[459],1222,0x2000297A,Off
 1,[460],1259,0x2000297C,Off
 1,[461],1293,0x2000297E,Off
 1,[462],1325,0x20002980,Off
 1,[463],1353,0x20002982,Off
 1,[464],1387,0x20002984,Off
 1,[465],1407,0x20002986,Off
 1,[466],1429,0x20002988,Off
 1,[467],1446,0x2000298A,Off
