Level,Expression,Value,Location,Refresh
 1,[12][1],1.02955043,0x2000570C,Off
 1,[12][2],1.02948427,0x20005710,Off
 1,[12][3],1.02937436,0x20005714,Off
 1,[12][4],1.02932203,0x20005718,Off
 1,[12][5],1.02946115,0x2000571C,Off
 1,[12][6],1.02962089,0x20005720,Off
 1,[12][7],1.02953815,0x20005724,Off
 1,[12][8],1.02945626,0x20005728,Off
 1,[12][9],1.02958918,0x2000572C,Off
 1,[12][10],1.02934909,0x20005730,Off
 1,[13][0],1.02984643,0x20005734,Off
 1,[13][1],1.02973866,0x20005738,Off
 1,[13][2],1.02960646,0x2000573C,Off
 1,[13][3],1.02952278,0x20005740,Off
 1,[13][4],1.02954674,0x20005744,Off
 1,[13][5],1.02983332,0x20005748,Off
 1,[13][6],1.02986813,0x2000574C,Off
 1,[13][7],1.02969003,0x20005750,Off
 1,[13][8],1.02983642,0x20005754,Off
 1,[13][9],1.02972245,0x20005758,Off
 1,[13][10],1.02966237,0x2000575C,Off
 1,[14][0],1.03021204,0x20005760,Off
 1,[14][1],1.03011191,0x20005764,Off
 1,[14][2],1.03012693,0x20005768,Off
 1,[14][3],1.03004205,0x2000576C,Off
 1,[14][4],1.03005052,0x20005770,Off
 1,[14][5],1.03034031,0x20005774,Off
 1,[14][6],1.03024662,0x20005778,Off
 1,[14][7],1.0303843,0x2000577C,Off
 1,[14][8],1.03039742,0x20005780,Off
 1,[14][9],1.03025723,0x20005784,Off
 1,[14][10],1.03033125,0x20005788,Off
 1,[15][0],1.030478,0x2000578C,Off
 1,[15][1],1.03041208,0x20005790,Off
 1,[15][2],1.03020489,0x20005794,Off
 1,[15][3],1.03004408,0x20005798,Off
 1,[15][4],1.03010976,0x2000579C,Off
 1,[15][5],1.03028309,0x200057A0,Off
 1,[15][6],1.03028524,0x200057A4,Off
 1,[15][7],1.03011847,0x200057A8,Off
 1,[15][8],1.03026342,0x200057AC,Off
 1,[15][9],1.03025103,0x200057B0,Off
 1,[15][10],1.03033566,0x200057B4,Off
 1,[16][0],1.03046393,0x200057B8,Off
 1,[16][1],1.03033435,0x200057BC,Off
 1,[16][2],1.03018975,0x200057C0,Off
 1,[16][3],1.03013802,0x200057C4,Off
 1,[16][4],1.03011954,0x200057C8,Off
 1,[16][5],1.03033864,0x200057CC,Off
 1,[16][6],1.03025711,0x200057D0,Off
 1,[16][7],1.03027916,0x200057D4,Off
 1,[16][8],1.03018343,0x200057D8,Off
 1,[16][9],1.0303309,0x200057DC,Off
 1,[16][10],1.03035736,0x200057E0,Off
 1,[17][0],1.03030896,0x200057E4,Off
