Level,Expression,Value,Location,Refresh
 1,[113],0.721385419,0x20001C54,5 Hz
 1,[114],0.721729219,0x20001C58,5 Hz
 1,[115],0.722065389,0x20001C5C,5 Hz
 1,[116],0.722657919,0x20001C60,5 Hz
 1,[117],0.724194229,0x20001C64,5 Hz
 1,[118],0.721676767,0x20001C68,5 Hz
 1,[119],0.723159969,0x20001C6C,5 Hz
 1,[120],0.722252309,0x20001C70,5 Hz
 1,[121],0.724923432,0x20001C74,5 Hz
 1,[122],0.724913359,0x20001C78,5 Hz
 1,[123],0.722591221,0x20001C7C,5 Hz
 1,[124],0.721918046,0x20001C80,5 Hz
 1,[125],0.722699344,0x20001C84,5 Hz
 1,[126],0.723096669,0x20001C88,5 Hz
 1,[127],0.723069727,0x20001C8C,5 Hz
 1,[128],0.721706629,0x20001C90,5 Hz
 1,[129],0.724714458,0x20001C94,5 Hz
 1,[130],0.72455579,0x20001C98,5 Hz
 1,[131],0.723277986,0x20001C9C,5 Hz
 1,[132],0.724205494,0x20001CA0,5 Hz
 1,[133],0.724225581,0x20001CA4,5 Hz
 1,[134],0.724519253,0x20001CA8,5 Hz
 1,[135],0.723128796,0x20001CAC,5 Hz
 1,[136],0.726127148,0x20001CB0,5 Hz
 1,[137],0.724808753,0x20001CB4,5 Hz
 1,[138],0.723064125,0x20001CB8,5 Hz
 1,[139],0.724502742,0x20001CBC,5 Hz
 1,[140],0.723851442,0x20001CC0,5 Hz
 1,[141],0.726496935,0x20001CC4,5 Hz
 1,[142],0.724758923,0x20001CC8,5 Hz
 1,[143],0.726688445,0x20001CCC,5 Hz
 1,[144],0.728866398,0x20001CD0,5 Hz
 1,[145],0.760563552,0x20001CD4,5 Hz
 1,[146],0.7245574,0x20001CD8,5 Hz
 1,[147],0.72587496,0x20001CDC,5 Hz
 1,[148],0.728517592,0x20001CE0,5 Hz
 1,[149],0.730827391,0x20001CE4,5 Hz
 1,[150],0.731393814,0x20001CE8,5 Hz
 1,[151],0.729039013,0x20001CEC,5 Hz
 1,[152],0.730080664,0x20001CF0,5 Hz
 1,[153],0.730054677,0x20001CF4,5 Hz
 1,[154],0.733886302,0x20001CF8,5 Hz
 1,[155],0.736687183,0x20001CFC,5 Hz
 1,[156],0.727977216,0x20001D00,5 Hz
 1,[157],0.732884467,0x20001D04,5 Hz
 1,[158],0.736844063,0x20001D08,5 Hz
 1,[159],0.728091061,0x20001D0C,5 Hz
 1,[160],0.730684459,0x20001D10,5 Hz
 1,[161],0.73341924,0x20001D14,5 Hz
 1,[162],0.730842531,0x20001D18,5 Hz
 1,[163],0.730554402,0x20001D1C,5 Hz
 1,[164],0.736086309,0x20001D20,5 Hz
 1,[165],0.735336483,0x20001D24,5 Hz
 1,[166],0.73584193,0x20001D28,5 Hz
 1,[167],0.733602285,0x20001D2C,5 Hz
 1,[168],0.747673988,0x20001D30,5 Hz
 1,[169],0.73325938,0x20001D34,5 Hz
 1,[170],0.737029612,0x20001D38,5 Hz
 1,[171],0.73455143,0x20001D3C,5 Hz
 1,[172],0.744212329,0x20001D40,5 Hz
 1,[173],0.741283834,0x20001D44,5 Hz
 1,[174],0.739867449,0x20001D48,5 Hz
 1,[175],0.742406845,0x20001D4C,5 Hz
 1,[176],0.736030281,0x20001D50,5 Hz
 1,[177],0.741340816,0x20001D54,5 Hz
 1,[178],0.750074208,0x20001D58,5 Hz
 1,[179],0.736093938,0x20001D5C,5 Hz
 1,[180],0.741770446,0x20001D60,5 Hz
 1,[181],0.746789038,0x20001D64,5 Hz
 1,[182],0.744669735,0x20001D68,5 Hz
 1,[183],0.737841606,0x20001D6C,5 Hz
 1,[184],0.739707708,0x20001D70,5 Hz
 1,[185],0.756381333,0x20001D74,5 Hz
 1,[186],0.735705078,0x20001D78,5 Hz
 1,[187],0.74405688,0x20001D7C,5 Hz
 1,[188],0.737643898,0x20001D80,5 Hz
 1,[189],0.751425743,0x20001D84,5 Hz
 1,[190],0.742254674,0x20001D88,5 Hz
 1,[191],0.741985142,0x20001D8C,5 Hz
 1,[192],0.731102467,0x20001D90,5 Hz
 1,[193],0.723004878,0x20001D94,5 Hz
 1,[194],0.737524569,0x20001D98,5 Hz
 1,[195],0.734617233,0x20001D9C,5 Hz
 1,[196],0.817452967,0x20001DA0,5 Hz
 1,[197],0.740219593,0x20001DA4,5 Hz
 1,[198],0.734504223,0x20001DA8,5 Hz
 1,[199],0.755705357,0x20001DAC,5 Hz
0,g_GainsError,,0x20011B10,5 Hz
0,adc_fft_buffer,,0x2000BB00,Off
